#t	<mx>	<my>	<mz>	Dt	B_x@(0.2,0,0)	B_y@(0.2,0,0)	B_z@(0.2,0,0)	B_x@(-0.2,0,0)	B_y@(-0.2,0,0)	B_z@(-0.2,0,0)
8.808960e-06	-0.842293457205959	0.05883529520733709	-0.04946874046296647	1.6e-10	-1.202671428488637e-20	-4.2004042046692287e-22	3.53180061232063e-22	-1.2026725027122707e-20	-4.2004161418781818e-22	3.5316125977715593e-22
8.969120e-06	-0.8190664094796732	0.06198951794670779	-0.047933565461860214	1.6e-10	-1.1695065584074205e-20	-4.425580897129726e-22	3.42217128954044e-22	-1.1695077131926946e-20	-4.425616362492119e-22	3.4220413643602295e-22
9.129280e-06	-0.8220692465187823	0.05185342313097326	-0.05231952838741963	1.6e-10	-1.1737942007661853e-20	-3.7019336286756804e-22	3.735330246422563e-22	-1.1737952957730806e-20	-3.7019774186197157e-22	3.7351338200251656e-22
9.289440e-06	-0.7911457716236866	0.058538335313996784	-0.03775026003195513	1.6e-10	-1.1296409856967376e-20	-4.179155806956475e-22	2.6951510955406187e-22	-1.1296401047537397e-20	-4.179263006202967e-22	2.6950343605136362e-22
9.449600e-06	-0.7895502175375518	0.06103676698334518	-0.027891039385440016	1.6e-10	-1.1273629340321561e-20	-4.35755222229444e-22	1.9913046749797292e-22	-1.1273617202815089e-20	-4.357606121714846e-22	1.991128153233233e-22
9.609760e-06	-0.7853075733430129	0.06381346950021717	-0.03564188494264084	1.6e-10	-1.1213049327744607e-20	-4.555842349742877e-22	2.5446304047792525e-22	-1.1213039697609057e-20	-4.555788537795039e-22	2.5445099021442654e-22
9.769920e-06	-0.7776284419094582	0.07116068575853922	-0.04571031550296577	1.6e-10	-1.1103402134753144e-20	-5.080354108656487e-22	3.263399951409149e-22	-1.1103393341158536e-20	-5.080351887775354e-22	3.2633651007079267e-22
9.930080e-06	-0.756418725891136	0.08064109524238755	-0.04972951503796608	1.6e-10	-1.0800558812888382e-20	-5.757212464317157e-22	3.55035946416697e-22	-1.0800549164613763e-20	-5.757157462455276e-22	3.550288544881965e-22
1.009024e-05	-0.7254594023973749	0.08439325650443236	-0.08066050722925737	1.6e-10	-1.0358495507447032e-20	-6.025044600154381e-22	5.758639641921971e-22	-1.0358504677801094e-20	-6.025079119753771e-22	5.75850203327939e-22
1.025040e-05	-0.7209986120253634	0.09006569630729476	-0.05807673467603788	1.6e-10	-1.0294802184821846e-20	-6.430038799082189e-22	4.146294389724874e-22	-1.0294810865307151e-20	-6.430026429107259e-22	4.1462145983888366e-22
1.041056e-05	-0.7022704325033287	0.09798588552297983	-0.07267346806998656	1.6e-10	-1.0027390164440443e-20	-6.995561364752588e-22	5.188393478564204e-22	-1.0027400816601399e-20	-6.995391138245034e-22	5.188315724534007e-22
1.057072e-05	-0.6942370534586619	0.08229449008636801	-0.04499873370069985	1.6e-10	-9.912685475038037e-21	-5.87534486270057e-22	3.212603865426324e-22	-9.912695680025689e-21	-5.875105683097787e-22	3.212557703477695e-22
1.073088e-05	-0.6667705113178116	0.07574604495893807	-0.04243338205856185	1.6e-10	-9.520513929447298e-21	-5.407774249349073e-22	3.029428367691933e-22	-9.520503060553497e-21	-5.407654029228277e-22	3.0294384764313674e-22
1.089104e-05	-0.6429354934528039	0.06793686023298438	-0.05648850037756457	1.6e-10	-9.180188743912116e-21	-4.850243047032569e-22	4.032867250037655e-22	-9.180169800023695e-21	-4.850147775259027e-22	4.0328650901093003e-22
1.105120e-05	-0.6282734125234498	0.060798749530464706	-0.05283900677324996	1.6e-10	-8.970827781768745e-21	-4.340660090577701e-22	3.7723771077935496e-22	-8.970824584291347e-21	-4.340512837472601e-22	3.7722608788798546e-22
1.121136e-05	-0.606900853928337	0.05745424096982646	-0.03318934169397212	1.6e-10	-8.665666059638892e-21	-4.1019454492128454e-22	2.3695170203632286e-22	-8.665648499840985e-21	-4.1016805334834137e-22	2.3694359496650955e-22
1.137152e-05	-0.5995575917005561	0.06543392830849223	-0.05851401383099527	1.6e-10	-8.560813905284402e-21	-4.671604270913696e-22	4.1774928698080085e-22	-8.560798547645063e-21	-4.671404449181291e-22	4.177453192135773e-22
1.153168e-05	-0.5608049262574577	0.05559772127351733	-0.045618204137429924	1.6e-10	-8.007476460426653e-21	-3.9693911921007553e-22	3.2568543285814933e-22	-8.007473132620683e-21	-3.9691509086858006e-22	3.2567585667272696e-22
1.169184e-05	-0.5562561636601717	0.04823155792269689	-0.08707180671441124	1.6e-10	-7.942540183577702e-21	-3.443521554621816e-22	6.216354405644128e-22	-7.942510044458332e-21	-3.4432400658663377e-22	6.216227139917116e-22
1.185200e-05	-0.5354691370566144	0.0556790849219312	-0.07649691815413932	1.6e-10	-7.645726897069383e-21	-3.9751724965932906e-22	5.461399655111363e-22	-7.645706607175808e-21	-3.9749871429943947e-22	5.461242344273309e-22
1.201216e-05	-0.4728783663653235	0.06291900380901226	-0.09151297367674918	1.6e-10	-6.7520284513682904e-21	-4.492095466496193e-22	6.533459678057122e-22	-6.751995580414908e-21	-4.491818785040315e-22	6.53325560619579e-22
1.217232e-05	-0.46549091322313446	0.052862167788226125	-0.07890073137782481	1.6e-10	-6.6465366198623705e-21	-3.774135201710124e-22	5.633036300176362e-22	-6.646523342046891e-21	-3.7738098365874912e-22	5.632835097892639e-22
1.233248e-05	-0.41836861843643136	0.06646407157383755	-0.08959729602083882	1.6e-10	-5.973697581713501e-21	-4.745184985480281e-22	6.3966758384508305e-22	-5.973687368140506e-21	-4.744913138269572e-22	6.396508671622729e-22
1.249264e-05	-0.37171772287362553	0.059592916259368515	-0.09568446710958678	1.6e-10	-5.307593274675051e-21	-4.254574066226303e-22	6.83123740757465e-22	-5.307578447469352e-21	-4.254423490988683e-22	6.831106178513196e-22
1.265280e-05	-0.3149999631233446	0.07794299804245673	-0.11436953781056153	1.6e-10	-4.4977450131409086e-21	-5.5646741288783505e-22	8.165185016244985e-22	-4.497733263361136e-21	-5.56444694410191e-22	8.165113606460613e-22
